NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	EPAS1	837	1.3929120302200317	0.013752068	No	
row_1	EPHA1	1300	1.051558017730713	0.033148132	No	
row_2	FOXD3	1736	0.8384817242622375	0.045079306	No	
row_3	KLF4	5392	0.20090849697589874	-0.14047159	No	
row_4	ZIC3	6040	0.15125739574432373	-0.16848633	No	
row_5	STAT3	10305	-0.09537158906459808	-0.39075875	No	
row_6	SALL4	13197	-0.293935090303421	-0.531886	No	
row_7	SALL1	13381	-0.30810990929603577	-0.52873033	No	
row_8	SMAD4	13933	-0.36058309674263	-0.5429102	No	
row_9	SMAD2	14434	-0.4126046895980835	-0.55221164	No	
row_10	PBX1	15137	-0.49508100748062134	-0.5687875	No	
row_11	FGF2	17324	-0.9166815280914307	-0.6465019	Yes	
row_12	SOX2	18607	-1.9686449766159058	-0.632321	Yes	
row_13	POU5F1	18784	-2.8770179748535156	-0.52152246	Yes	
row_14	DPPA4	18812	-3.2411599159240723	-0.38761204	Yes	
row_15	CRIPTO	18848	-4.075401782989502	-0.21929017	Yes	
row_16	LIN28A	18861	-5.268020153045654	5.302153E-5	Yes	
